HWA062	23.9783	121.6198	675	5	24.1006833333	121.729666667	6.31	6.26	605.693519079	204.0	17.45	213.78	202.64	209.2	180.0	G7503703.SMT	SMTA	2.0180206155e+13	220.0
MND016	23.9767	121.6158	060	6	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	17.91	266.2	270.6	300.18	157.0	06003701.CVA	CVA	2.01802061551e+13	220.0
HWA008	23.9867	121.603	122	6	24.1006833333	121.729666667	6.31	6.26	297.02970297	202.0	17.99	330.88	336.82	230.46	172.0	12203702.CVA	CVA	2.0180206155e+13	226.0
HWA011	23.995	121.5948	131	6	24.1006833333	121.729666667	6.31	6.26	360.83714217	311.0	18.0	327.18	199.26	248.0	159.0	13103702.CVA	CVA	2.0180206155e+13	230.0
HWA048	24.0083	121.5805	121	6	24.1006833333	121.729666667	6.31	6.26	349.7937	255.0	18.22	271.4	303.32	204.6	160.0	12103700.CVA	CVA	2.0180206155e+13	236.0
HWA019	23.975	121.6135	499	7	24.1006833333	121.729666667	6.31	6.26	503.524672709	216.1	18.26	226.0	421.26	386.76	180.0	E9903702.SMT	SMTA	2.0180206155e+13	220.0
HWA063	23.9933	121.593	362	6	24.1006833333	121.729666667	6.31	6.26	288.926347075	257.6152	18.28	253.34	253.88	215.58	299.1	36203703.MNS	NANO	2.01802061549e+13	230.0
HWA010	23.9783	121.6027	135	6	24.1006833333	121.729666667	6.31	6.26	249.677499896	186.0	18.72	282.88	196.58	314.08	157.0	13503702.CVA	CVA	2.01802061549e+13	224.0
HWA050	23.9867	121.5908	118	6	24.1006833333	121.729666667	6.31	6.26	343.439358	188.8793	18.86	337.0	198.2	279.04	157.0	11803702.CVA	CVA	2.0180206155e+13	228.0
HWA014	23.97	121.6057	136	6	24.1006833333	121.729666667	6.31	6.26	279.955207167	267.0	19.1	397.16	218.78	316.88	173.0	13603702.CVA	CVA	2.0180206155e+13	221.0
HWA013	23.975	121.5985	133	6	24.1006833333	121.729666667	6.31	6.26	336.757029803	330.4	19.24	323.7	220.92	315.88	158.0	13303701.CVA	CVA	2.01802061549e+13	224.0
HWA049	23.9917	121.5645	126	6	24.1006833333	121.729666667	6.31	6.26	509.337860781	203.0	20.59	262.84	240.68	316.88	155.0	12603700.CVA	CVA	2.01802061549e+13	235.0
TRB043	24.2967	121.7532	022	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	21.84	39.84	58.84	46.96	77.0	02203702.CVA	CVA	2.0180206155e+13	6.0
HWA015	23.9717	121.5627	337	5	24.1006833333	121.729666667	6.31	6.26	445.5997	244.0	22.11	232.52	185.16	175.2	180.0	D3703701.SMT	SMTA	2.0180206155e+13	230.0
HWA016	23.9617	121.5685	127	6	24.1006833333	121.729666667	6.31	6.26	579.598145286	51.4122	22.38	258.7	161.24	198.6	90.0	12703700.CVA	CVA	2.0180206155e+13	227.0
HWA045	24.3083	121.7495	309	5	24.1006833333	121.729666667	6.31	6.26	472.77598298	179.0	23.16	74.76	97.74	106.2	120.0	D0903709.SMT	SMTA	2.0180206155e+13	5.0
HWA017	23.9467	121.547	134	6	24.1006833333	121.729666667	6.31	6.26	584.6815	60.0	25.11	226.72	213.02	295.48	136.0	13403700.CVA	CVA	2.0180206145e+13	228.0
HWA060	23.9033	121.6017	538	7	24.1006833333	121.729666667	6.31	6.26	555.88	36.0	25.43	280.8	462.74	478.34	180.0	F3803702.SMT	SMTA	2.0180206155e+13	211.0
HWA058	23.965	121.4928	532	6	24.1006833333	121.729666667	6.31	6.26	525.6702	71.0	28.34	158.8	302.04	260.74	180.0	F3203701.SMT	SMTA	2.0180206155e+13	238.0
HWA018	23.9033	121.5325	111	5	24.1006833333	121.729666667	6.31	6.26	462.5699	224.0	29.56	96.46	93.44	98.2	90.0	11103700.CVA	CVA	2.0180206145e+13	223.0
MTN160	24.205	121.4517	431	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	30.59	28.4	40.9	33.76	211.1	43103702.MNS	NANO	2.01802061549e+13	293.0
HWA051	23.8667	121.5568	117	7	24.1006833333	121.729666667	6.31	6.26	449.7421	67.0	31.23	189.32	470.12	333.42	104.0	11703702.CVA	CVA	2.0180206155e+13	214.0
MTN163	24.0067	121.424	046	5	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	32.78	65.08	93.4	49.84	90.0	T046001.037	A900	2.0180206155e+13	251.0
MTN164	24.0067	121.416	158	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	33.52	14.68	30.84	15.54	90.0	T158001.037	A900	2.0180206155e+13	252.0
ILA050	24.425	121.749	634	7	24.1006833333	121.729666667	6.31	6.26	626.57	36.0	36.07	69.44	454.22	262.9	95.0	63403709.EVT	K2	2.01802061552e+13	3.0
MTN168	24.1917	121.3842	117	5	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	36.54	45.98	76.4	109.12	90.0	T117003.037	A900	2.0180206155e+13	286.0
HWA001	23.7883	121.563	305	5	24.1006833333	121.729666667	6.31	6.26	565.184626978	68.0	38.46	93.86	183.94	228.78	237.3	30503702.MNS	NANO	2.0180206155e+13	206.0
ILA066	24.445	121.7783	340	4	24.1006833333	121.729666667	6.31	6.26	477.63	34.0	38.48	21.86	64.74	58.84	120.0	D4003704.SMT	SMTA	2.0180206155e+13	7.0
HWA052	23.8183	121.4737	129	4	24.1006833333	121.729666667	6.31	6.26	576.4802	90.1	40.62	36.06	53.84	35.0	71.0	12903700.CVA	CVA	2.0180206155e+13	220.0
TRB044	24.4633	121.801	018	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	40.83	28.52	32.92	23.0	82.0	01803702.CVA	CVA	2.01802061549e+13	10.0
ILA062	24.465	121.8008	230	4	24.1006833333	121.729666667	6.31	6.26	759.04	11.0	41.14	18.28	28.4	30.74	300.0	M3003702.SMT	SMTA	2.01802061549e+13	10.0
ILA065	24.47	121.7777	491	4	24.1006833333	121.729666667	6.31	6.26	566.4118	13.0	41.27	33.82	52.82	57.8	120.0	E9103702.SMT	SMTA	2.0180206155e+13	7.0
ILA064	24.4733	121.7852	357	4	24.1006833333	121.729666667	6.31	6.26	740.01	9.0	41.7	19.14	30.4	32.36	120.0	D5703701.SMT	SMTA	2.0180206155e+13	8.0
MTN145	24.18	121.3123	423	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	43.34	36.92	52.24	46.14	230.1	42303702.MNS	NANO	2.0180206155e+13	282.0
HWA020	23.8117	121.4417	494	5	24.1006833333	121.729666667	6.31	6.26	629.590766002	10.8	43.37	30.4	64.78	89.12	120.0	E9403700.SMT	SMTA	2.0180206155e+13	223.0
HWA030	23.7833	121.456	356	4	24.1006833333	121.729666667	6.31	6.26	594.059405941	145.0	44.79	24.48	36.62	36.26	224.8	35603700.MNS	NANO	2.0180206155e+13	218.0
HWA067	23.7533	121.4688	379	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	46.64	32.6	49.4	52.28	240.0	37903701.MNS	NANO	2.0180206155e+13	215.0
HWA043	23.7067	121.5475	516	5	24.1006833333	121.729666667	6.31	6.26	544.4646098	52.0	47.3	43.56	93.7	117.72	120.0	F1603700.SMT	SMTA	2.0180206155e+13	203.0
MTN140	24.4933	121.5362	260	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	47.74	18.12	31.34	25.44	90.0	T260002.037	A900	2.0180206155e+13	336.0
ILA061	24.52	121.8328	298	4	24.1006833333	121.729666667	6.31	6.26	502.05	82.0	47.77	10.6	25.62	30.32	120.0	C9803701.SMT	SMTA	2.0180206155e+13	13.0
HWA035	23.73	121.4447	394	4	24.1006833333	121.729666667	6.31	6.26	686.106346484	29.0	50.24	19.88	29.94	33.56	228.2	39403700.MNS	NANO	2.0180206155e+13	215.0
ILA067	24.4367	121.3813	411	4	24.1006833333	121.729666667	6.31	6.26	806.78	20.0	51.41	13.46	73.96	32.64	300.0	O1103701.SMT	SMTA	2.01802061549e+13	317.0
MTN172	24.2467	121.2442	399	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	51.94	16.06	18.4	16.36	229.5	39903701.MNS	NANO	2.0180206155e+13	288.0
MTN181	24.535	121.5265	188	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	52.37	10.04	14.8	16.18	221.4	18803701.MNS	NANO	2.0180206155e+13	337.0
HWA033	23.6833	121.4827	331	4	24.1006833333	121.729666667	6.31	6.26	392.7473	93.9	52.51	40.22	55.56	78.14	180.0	D3103700.SMT	SMTA	2.0180206155e+13	209.0
MTN129	24.4867	121.4267	109	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	52.76	9.54	11.62	15.72	90.0	T109002.037	A900	2.0180206155e+13	324.0
MTN174	24.375	121.305	147	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	52.82	15.26	25.36	24.94	210.7	14703701.MNS	NANO	2.0180206155e+13	305.0
HWA044	23.6517	121.5363	327	4	24.1006833333	121.729666667	6.31	6.26	533.049040512	36.0	53.48	29.84	60.6	54.42	223.9	32703700.MNS	NANO	2.0180206155e+13	202.0
HWA032	23.7083	121.4198	365	4	24.1006833333	121.729666667	6.31	6.26	636.267232238	42.0	53.7	19.26	37.4	33.92	221.7	36503700.MNS	NANO	2.0180206155e+13	216.0
MTN131	24.59	121.8108	061	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	54.93	16.74	34.66	30.44	86.0	T061001.037	A900	2.0180206155e+13	9.0
MTN169	24.1467	121.1892	153	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	55.19	14.0	34.12	33.16	90.0	T153002.037	A900	2.0180206155e+13	275.0
ILA007	24.5917	121.8535	064	4	24.1006833333	121.729666667	6.31	6.26	432.3545	58.0	55.91	17.56	41.46	49.64	89.0	06403701.CVA	CVA	2.01802061551e+13	13.0
ILA031	24.5967	121.8407	085	4	24.1006833333	121.729666667	6.31	6.26	657.3902	22.5	56.13	16.44	31.3	30.64	71.0	08503700.CVA	CVA	2.01802061551e+13	12.0
ILA068	24.5967	121.8573	306	4	24.1006833333	121.729666667	6.31	6.26	617.22	340.0	56.5	13.4	25.72	37.44	180.0	D2903701.SMT	SMTA	2.0180206155e+13	13.0
MTN162	24.085	121.1738	168	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	56.53	12.52	22.26	17.72	227.5	16803700.MNS	NANO	2.0180206155e+13	268.0
TRB041	24.6033	121.8325	020	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	56.68	22.6	62.84	32.9	81.0	02003701.CVA	CVA	2.0180206155e+13	11.0
HWA006	23.67	121.4245	130	3	24.1006833333	121.729666667	6.31	6.26	557.051341565	78.3	56.85	13.86	20.08	23.1	83.0	13003700.CVA	CVA	2.0180206155e+13	213.0
MND014	24.6017	121.8723	059	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	57.44	8.34	14.08	9.74	58.0	05917400.CVA	CVA	2.0180206155e+13	15.0
TRB038	23.665	121.4212	034	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	57.48	21.52	31.84	0.0	87.0	03403700.CVA	CVA	2.01802061542e+13	213.0
ILA052	24.6067	121.86	498	3	24.1006833333	121.729666667	6.31	6.26	481.68	233.0	57.75	6.92	17.5	10.76	120.0	E9803701.SMT	SMTA	2.0180206155e+13	13.0
HWA005	23.66	121.4248	370	4	24.1006833333	121.729666667	6.31	6.26	445.753057832	65.3	57.78	17.04	41.2	38.64	249.0	37003700.MNS	NANO	2.0180206155e+13	212.0
ILA071	24.6217	121.7942	091	4	24.1006833333	121.729666667	6.31	6.26	532.252360474	64.9931	58.08	12.9	31.9	27.9	79.0	09103701.CVA	CVA	2.0180206155e+13	6.0
MTN166	24.1217	121.1572	426	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	58.25	10.9	32.96	36.82	207.4	42603701.MNS	NANO	2.0180206155e+13	272.0
ILA043	24.6267	121.7437	084	4	24.1006833333	121.729666667	6.31	6.26	518.37352611	62.0	58.28	39.94	36.74	46.62	77.0	08403700.CVA	CVA	2.0180206155e+13	1.0
ILA032	24.6217	121.8347	420	3	24.1006833333	121.729666667	6.31	6.26	296.5159	219.0	58.72	12.04	24.7	17.72	225.5	42003701.MNS	NANO	2.0180206155e+13	10.0
HWA002	23.5967	121.5202	120	4	24.1006833333	121.729666667	6.31	6.26	789.3698	23.0	59.6	17.6	37.64	38.46	73.0	12003700.CVA	CVA	2.0180206155e+13	201.0
TCU088	24.2483	121.1618	514	4	24.1006833333	121.729666667	6.31	6.26	569.88	19.0	60.0	12.02	31.84	17.06	120.0	F1403701.SMT	SMTA	2.0180206155e+13	286.0
ILA019	24.6417	121.6955	429	4	24.1006833333	121.729666667	6.31	6.26	444.85	52.0	60.02	12.38	30.84	14.44	300.0	O2903700.SMT	SMTA	2.01802061549e+13	357.0
ILA063	24.6117	121.5258	415	3	24.1006833333	121.729666667	6.31	6.26	1002.6738	14.5	60.4	7.88	22.64	19.62	300.0	O1503701.SMT	SMTA	2.01802061549e+13	340.0
ILA047	24.6433	121.7942	105	4	24.1006833333	121.729666667	6.31	6.26	260.129957407	396.0	60.52	10.88	34.8	0.0	95.0	10503701.CVA	CVA	2.01802061551e+13	6.0
ILA006	24.6383	121.8327	062	4	24.1006833333	121.729666667	6.31	6.26	276.3703	276.3539	60.61	12.8	26.14	27.28	95.0	06203701.CVA	CVA	2.01802061551e+13	10.0
ILA044	24.6533	121.7625	092	4	24.1006833333	121.729666667	6.31	6.26	159.0	310.0	61.32	14.66	25.34	30.14	98.0	09203701.CVA	CVA	2.01802061551e+13	3.0
ILA025	24.6367	121.5737	417	4	24.1006833333	121.729666667	6.31	6.26	669.99	13.0	61.57	15.26	41.82	47.76	300.0	O1703701.SMT	SMTA	2.01802061549e+13	345.0
ILA046	24.665	121.7423	292	4	24.1006833333	121.729666667	6.31	6.26	397.59	300.0	62.52	10.52	26.0	14.54	300.0	M9203700.SMT	SMTA	2.01802061549e+13	1.0
ILA022	24.6667	121.6508	182	3	24.1006833333	121.729666667	6.31	6.26	779.84	27.0	63.22	10.64	16.28	9.44	219.7	18203700.MNS	NANO	2.0180206155e+13	353.0
ILA059	24.665	121.8297	341	4	24.1006833333	121.729666667	6.31	6.26	232.2417	398.0	63.38	9.14	17.84	27.93	180.0	D4103701.SMT	SMTA	2.0180206155e+13	9.0
ILA026	24.6733	121.7728	169	5	24.1006833333	121.729666667	6.31	6.26	237.5022	440.0	63.58	25.1	92.46	41.68	300.0	B6903701.SMT	SMTA	2.01802061549e+13	4.0
ILA058	24.6733	121.7575	109	4	24.1006833333	121.729666667	6.31	6.26	248.256836301	324.0	63.64	24.54	40.52	45.4	104.0	10903700.CVA	CVA	2.0180206155e+13	3.0
ILA018	24.6783	121.6882	181	3	24.1006833333	121.729666667	6.31	6.26	497.4712	82.0	64.29	5.36	14.8	9.98	300.0	L8103700.SMT	SMTA	2.01802061549e+13	356.0
ILA023	24.6783	121.6095	427	3	24.1006833333	121.729666667	6.31	6.26	555.442656218	71.0	65.17	10.36	19.98	16.48	300.0	O2703701.SMT	SMTA	2.01802061549e+13	349.0
ILA027	24.6883	121.7667	298	4	24.1006833333	121.729666667	6.31	6.26	267.472858886	625.0	65.27	13.98	52.2	41.98	300.0	M9803701.SMT	SMTA	2.01802061549e+13	3.0
ILA042	24.6867	121.7987	301	4	24.1006833333	121.729666667	6.31	6.26	213.1817	610.0	65.37	9.04	29.2	28.5	300.0	N0103700.SMT	SMTA	2.01802061549e+13	6.0
ILA014	24.6917	121.7272	108	4	24.1006833333	121.729666667	6.31	6.26	307.46	321.0	65.57	6.66	26.52	26.68	78.0	10803700.CVA	CVA	2.0180206155e+13	0.0
ILA005	24.6967	121.8127	061	4	24.1006833333	121.729666667	6.31	6.26	237.2093	635.0	66.57	12.96	32.44	29.86	95.0	06103700.CVA	CVA	2.0180206155e+13	7.0
HWA034	23.5867	121.3837	391	3	24.1006833333	121.729666667	6.31	6.26	381.7765	140.0	66.84	11.78	18.0	21.76	226.7	39103700.MNS	NANO	2.0180206155e+13	212.0
ILA008	24.7067	121.7707	081	4	24.1006833333	121.729666667	6.31	6.26	290.6977	649.0	67.3	17.06	30.04	46.44	87.0	08103700.CVA	CVA	2.0180206155e+13	4.0
ILA021	24.71	121.653	104	3	24.1006833333	121.729666667	6.31	6.26	546.35473206	86.0	68.1	5.82	19.86	15.86	64.0	10403700.CVA	CVA	2.01802061551e+13	353.0
MTN134	24.5783	121.3033	414	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	68.47	19.74	21.64	37.78	232.3	41403701.MNS	NANO	2.0180206155e+13	321.0
ILA051	24.7167	121.6828	236	3	24.1006833333	121.729666667	6.31	6.26	535.236396075	41.0	68.54	6.44	0.0	21.72	120.0	C3603700.SMT	SMTA	2.0180206155e+13	356.0
ILA038	24.7183	121.744	335	4	24.1006833333	121.729666667	6.31	6.26	243.8529	467.0	68.59	12.58	32.24	29.3	300.0	N3503700.SMT	SMTA	2.01802061549e+13	1.0
ILA041	24.7217	121.8003	145	3	24.1006833333	121.729666667	6.31	6.26	194.179	758.7	69.19	7.62	22.4	23.32	100.0	14517400.CVA	CVA	2.01802061551e+13	6.0
ILA030	24.7233	121.7637	083	4	24.1006833333	121.729666667	6.31	6.26	198.5112	726.0	69.22	18.62	30.42	29.86	112.0	08303700.CVA	CVA	2.0180206155e+13	3.0
ILA013	24.7333	121.7377	087	4	24.1006833333	121.729666667	6.31	6.26	224.545918952	661.0	70.15	8.66	24.42	31.06	96.0	08703700.CVA	CVA	2.01802061551e+13	1.0
ILA037	24.7433	121.7228	302	4	24.1006833333	121.729666667	6.31	6.26	212.9296	447.0	71.2	14.98	32.06	31.36	290.0	N0203701.SMT	SMTA	2.01802061549e+13	359.0
ILA004	24.7433	121.7907	423	3	24.1006833333	121.729666667	6.31	6.26	121.4493	1126.0	71.47	8.02	23.38	19.18	300.0	O2303700.SMT	SMTA	2.01802061549e+13	5.0
ILA016	24.7467	121.6907	309	3	24.1006833333	121.729666667	6.31	6.26	269.7101	208.2	71.81	8.22	19.14	20.12	226.9	30903700.MNS	NANO	2.0180206155e+13	357.0
HWA066	23.4817	121.5117	123	3	24.1006833333	121.729666667	6.31	6.26	428.222792028	116.3933	71.92	11.52	13.08	16.62	68.0	12303700.CVA	CVA	2.0180206155e+13	198.0
ILA028	24.7533	121.7547	089	4	24.1006833333	121.729666667	6.31	6.26	218.3803	710.0	72.35	15.9	28.12	27.6	95.0	08903700.CVA	CVA	2.01802061551e+13	2.0
TRB039	24.7533	121.7587	016	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	72.44	8.88	21.24	19.98	92.0	01603700.CVA	CVA	2.0180206155e+13	2.0
ILA070	24.7533	121.7557	239	4	24.1006833333	121.729666667	6.31	6.26	294.993861729	646.0	72.49	16.52	36.22	35.72	300.0	M3903701.SMT	SMTA	2.01802061549e+13	2.0
HWA003	23.475	121.5055	168	3	24.1006833333	121.729666667	6.31	6.26	1538.0277	0.5	72.87	9.8	24.42	13.92	63.0	16817400.CVA	CVA	2.01802061551e+13	198.0
ILA020	24.7533	121.6357	433	3	24.1006833333	121.729666667	6.31	6.26	453.549	45.0	72.97	7.48	14.76	16.48	217.0	43303701.MNS	NANO	2.0180206155e+13	352.0
TCU085	24.6733	121.3665	383	3	24.1006833333	121.729666667	6.31	6.26	1037.8827	12.5	73.38	7.02	10.7	10.0	300.0	N8303700.SMT	SMTA	2.01802061549e+13	330.0
ILA056	24.7583	121.8143	313	3	24.1006833333	121.729666667	6.31	6.26	221.287	1094.0	73.42	6.7	18.04	13.96	180.0	D1303700.SMT	SMTA	2.0180206155e+13	7.0
ILA029	24.77	121.7543	237	3	24.1006833333	121.729666667	6.31	6.26	186.9741	567.0	74.33	6.48	14.94	16.18	250.6	23703700.MNS	NANO	2.0180206155e+13	2.0
MTN147	24.2017	121.006	076	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	74.39	10.18	30.12	33.16	88.0	T076001.037	A900	2.0180206155e+13	279.0
MTN135	24.7583	121.5875	410	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	74.42	4.34	10.22	17.6	213.1	41003701.MNS	NANO	2.0180206155e+13	349.0
ILA040	24.7717	121.7988	387	4	24.1006833333	121.729666667	6.31	6.26	188.3537	1154.0	74.72	9.4	26.24	22.44	180.0	D8703701.SMT	SMTA	2.0180206155e+13	5.0
ILA015	24.7783	121.6992	080	3	24.1006833333	121.729666667	6.31	6.26	776.8007	18.5	75.2	7.26	13.94	10.08	59.0	08003700.CVA	CVA	2.0180206155e+13	358.0
ILA012	24.7783	121.744	079	3	24.1006833333	121.729666667	6.31	6.26	255.4818	248.0	75.24	5.6	11.98	13.68	74.0	07903700.CVA	CVA	2.0180206155e+13	1.0
MTN167	23.9583	121.005	118	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	75.34	13.96	17.92	20.42	227.1	11803700.MNS	NANO	2.0180206155e+13	258.0
MTN137	24.66	121.3012	411	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	75.68	4.66	7.7	9.64	205.7	41103700.MNS	NANO	2.0180206155e+13	325.0
HWA036	23.4967	121.3745	354	3	24.1006833333	121.729666667	6.31	6.26	520.607375271	70.0017	75.96	10.6	19.34	20.92	218.2	20203700.MNS	NANO	2.0180206155e+13	208.0
ILA036	24.7867	121.7595	082	3	24.1006833333	121.729666667	6.31	6.26	179.0237	447.0	76.13	6.28	13.04	11.7	73.0	08217400.CVA	CVA	2.01802061551e+13	2.0
MTN136	24.505	121.1132	022	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	77.0	8.38	15.34	13.24	90.0	T022001.037	A900	2.0180206155e+13	306.0
HWA021	23.5033	121.3298	495	3	24.1006833333	121.729666667	6.31	6.26	545.911971561	61.2193	77.65	5.96	8.4	9.88	120.0	E9503700.SMT	SMTA	2.0180206155e+13	212.0
ILA034	24.8017	121.8142	101	3	24.1006833333	121.729666667	6.31	6.26	217.6665	783.0	78.15	5.06	10.04	14.04	86.0	10103700.CVA	CVA	2.0180206155e+13	6.0
TCU073	24.0117	120.9573	188	3	24.1006833333	121.729666667	6.31	6.26	640.94	117.0	79.15	2.76	11.06	8.4	120.0	B8803700.SMT	SMTA	2.0180206155e+13	263.0
ILA035	24.8217	121.7685	237	3	24.1006833333	121.729666667	6.31	6.26	293.0976	258.0	80.03	5.68	10.96	12.28	240.0	M9703700.SMT	SMTA	2.0180206155e+13	3.0
TRB040	24.825	121.7745	019	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	80.39	6.52	12.54	13.88	73.0	01903700.CVA	CVA	2.01802061549e+13	3.0
MTN138	24.7367	121.35	418	2	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	80.39	4.22	5.48	7.44	201.6	41803700.MNS	NANO	2.0180206155e+13	331.0
HWA038	23.4583	121.3518	358	3	24.1006833333	121.729666667	6.31	6.26	661.5215	8.0	80.84	5.96	9.28	10.76	218.6	35803700.MNS	NANO	2.0180206155e+13	208.0
TCU169	24.3967	120.9858	509	4	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	82.39	6.26	22.64	26.3	71.0	T509002.037	A900	2.0180206155e+13	294.0
TCU148	23.9533	120.9342	196	3	24.1006833333	121.729666667	6.31	6.26	513.5228	49.0	82.52	9.34	20.02	12.02	120.0	B9603700.SMT	SMTA	2.0180206155e+13	259.0
ILA002	24.8417	121.8048	355	3	24.1006833333	121.729666667	6.31	6.26	220.6775	242.0	82.57	3.56	8.9	12.38	225.7	35503700.MNS	NANO	2.0180206155e+13	5.0
MTN133	24.625	121.1485	116	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	82.77	4.96	7.14	9.5	214.6	11603700.MNS	NANO	2.0180206155e+13	315.0
MTN180	24.3883	120.9713	434	2	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	83.34	7.26	5.98	7.22	205.1	43403700.MNS	NANO	2.0180206155e+13	292.0
TCU080	23.9	120.9378	422	3	24.1006833333	121.729666667	6.31	6.26	654.37	11.0	83.57	5.76	10.7	9.5	240.0	O2203700.SMT	SMTA	2.0180206155e+13	255.0
HWA054	23.43	121.3487	336	3	24.1006833333	121.729666667	6.31	6.26	521.599693815	69.6315	83.77	9.98	10.44	11.76	228.1	33603700.MNS	NANO	2.0180206155e+13	208.0
MTN105	24.8383	121.5285	255	3	24.1006833333	121.729666667	6.31	6.26	781.07	9.0	84.3	7.94	6.68	9.72	87.0	T255001.037	A900	2.0180206155e+13	346.0
MTN179	24.3583	120.9465	476	3	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	84.56	4.24	16.42	9.7	75.0	T194001.037	A900	2.0180206155e+13	290.0
ILA033	24.8617	121.8275	300	3	24.1006833333	121.729666667	6.31	6.26	253.5711	27.5	85.02	5.5	10.1	8.12	240.0	N0003700.SMT	SMTA	2.0180206155e+13	7.0
MTN148	24.17	120.8957	014	2	24.1006833333	121.729666667	6.31	6.26	0.0	0.0	85.12	3.18	4.74	5.24	64.0	T014001.037	A900	2.01802061551e+13	275.0
